frequency_rank,character,pinyin,definition,radical,radical_code,stroke_count,hsk_level,general_standard_num
5656,缒,zhuì,climb down rope; hang by rope,糸,120.9,12,,5336
5657,镆,mò,sword,金,167.10,15,,7785
5658,網,wǎng,"net, web; network",糸,120.8,14,,
5659,伧,cāng,"vulgar person, country man",人,9.4,6,,3608
5660,荏,rěn,"beans; soft, pliable; herb",艸,140.6,9,,4120
5661,唳,lì,cry of bird; cry,口,30.8,11,,4852
5662,檩,lǐn,the bole of a tree; a cross beam; the combing round the hatches of a ship,木,75.13,17,,6213
5663,鸶,sī,the eastern egret,鳥,196.5,10,,4708
5664,蚬,xiǎn,a variety of bivalves,虫,142.4,10,,4511
5665,骱,jiè,,骨,188.4,13,,7527
5666,蘖,niè,"stump, sprout",艸,140.17,20,,6423
5667,澍,shù,"timely rain, life-giving rain",水,85.12,15,,5997
5668,韫,yùn,"secrete, hide, conceal",韋,178.9,13,,5348
5669,颎,jiǒng,bright,火,86.8,12,,5246
5670,嘏,gǔ,"felicity, prosperity; large and strong",口,30.11,14,,7646
5671,垡,fá,plow soil; place name,土,32.6,9,,4261
5672,腚,dìng,buttock,肉,130.8,12,,5233
5673,焯,chāo,boil vegetables for a very short time; scald,火,86.8,12,,5272
5674,繻,xū,fine silk guaze; torn piece of silk,糸,120.14,20,,
5675,怙,hù,"rely on, presume on; persist in",心,61.5,8,,4025
5676,羧,suō,carboxyl group,羊,123.7,13,,5555
5677,鼙,pí,drum carried on horseback,鼓,207.8,21,,6449
5678,倥,kōng,"boorish, ignorant; urgent, pressing",人,9.8,10,,4577
5679,亳,bó,name of district in Anhui; capital of Yin,亠,8.8,10,,4613
5680,艽,jiāo,,艸,140.2,5,,3530
5681,荠,jì,water-chestnuts; caltrop,艸,140.6,9,,4126
5682,昴,mǎo,one of the 28 constellations,日,72.5,9,,4199
5683,舨,bǎn,a sampan,舟,137.4,10,,
5684,魈,xiāo,"mischevious, one footed spirit that dwells in the mountains",鬼,194.7,16,,6133
5685,醣,táng,carbohydrates,酉,164.10,17,,
5686,枵,xiāo,"hollo stump of a tree; empty, thin",木,75.5,9,,4148
5687,粜,tiào,sell grains,米,119.5,11,,5013
5688,甙,dài,sugar product,弋,56.5,8,,
5689,珲,huī,"bright, glorious, splendid",玉,96.6,10,,4410
5690,杓,biāo,"handle of cup, ladle, spoon; name of a constellation",木,75.3,7,,3679
5691,楸,qiū,"mallotus japonicus, deciduous tre",木,75.9,13,,5397
5692,楦,xuàn,a last for making shoes; to turn on a lathe,木,75.9,13,,5405
5693,疃,tuǎn,hamlet; area outside city,田,102.12,17,,6233
5694,蛏,chēng,razor clam,虫,142.5,11,,4840
5695,蠛,miè,"flies, small insects produced in damp places",虫,142.15,20,,
5696,髌,bìn,kneecap,骨,188.10,19,,6396
5697,茔,yíng,"grave, tomb, cemetery",艸,140.5,8,,3870
5698,臨,lín,"draw near, approach; descend",臣,131.11,17,,
5699,诼,zhuó,slander; gossip; rumors,言,149.8,10,,4670
5700,嬖,bì,favorite; a minion,女,38.13,16,,6187
5701,耒,lěi,handle of plow; plow; rad. 127,耒,127.0,6,,3564
5702,蜣,qiāng,dung beetle,虫,142.8,13,,5463
5703,笄,jī,hairpin; fifteen year old girl,竹,118.6,10,,4556
5704,跣,xiǎn,bare footed,足,157.6,13,,5456
5705,钣,bǎn,plate,金,167.4,9,,4242
5706,戆,gàng,"stupid, simple, simple-minded",心,61.21,25,,6498
5707,蜉,fú,mayfly; kind of large insect,虫,142.7,13,,5462
5708,喾,kù,emperor,口,30.9,12,,5301
5709,铍,pī,beryllium,金,167.5,10,,4545
5710,陉,xíng,"defile, mountain pass, gorge",阜,170.5,7,,3805
5711,薹,tái,"cyperus rotundus, type of sedge",艸,140.14,17,,6205
5712,肷,qiǎn,area between waist and hips,肉,130.4,8,,6711
5713,岵,hù,hill,山,46.5,8,,6681
5714,瓴,líng,concave channels of tiling a long-necked jar,瓦,98.5,9,,4278
5715,荽,suī,coriander,艸,140.7,10,,4438
5716,怫,fú,"sorry, anxious; depressed",心,61.5,8,,4033
5717,钭,tǒu,a wine flagon,金,167.4,9,,6851
5718,窀,zhūn,to bury,穴,116.4,9,,6901
5719,缯,zēng,silk fabrics; surname,糸,120.12,15,,6023
5720,倬,zhuō,"noticeable, large; clear, distinct",人,9.8,10,,4567
5721,摭,zhí,"pick up, gather",手,64.11,14,,5638
5722,帔,pèi,"a skirt; long robe for women, having no sleeves and fasten down the front",巾,50.5,8,,3934
5723,楝,liàn,Melia japonica,木,75.9,13,,5395
5724,痱,fèi,"heat rash, prickly heat; ulcers",疒,104.8,13,,5541
5725,蚶,hān,"kind of clam, arca inflata",虫,142.5,11,,4831
5726,螬,cáo,grubs in fruit,虫,142.11,17,,6231
5727,髑,dú,skull,骨,188.13,22,,6472
5728,紅,hóng,"red, vermillion; blush, flush",糸,120.3,9,,
5729,鼗,táo,small revolving drum with knobs,鼓,207.6,19,,8041
5730,狷,juàn,"rash, impetuous, impulsive",犬,94.7,10,,4601
5731,殛,jí,to put to death to imprison for life,歹,78.9,12,,5114
5732,裉,kèn,seam in a garment,衣,145.6,11,,5001
5733,粝,lì,unpolished rice; brown rice,米,119.5,11,,4953
5734,萋,qī,luxuriant foliage; crowded,艸,140.8,11,,4751
5735,葭,jiā,"bulrush, reed; flute, whistle",艸,140.9,12,,5093
5736,衽,rèn,lapel; hidden lapel of coat,衣,145.4,9,,4361
5737,鳢,lǐ,snakehead,魚,195.13,21,,6454
5738,傧,bīn,entertain guests,人,9.10,12,,5213
5739,喁,yóng,"the mouth of a fish at the surface of the water, gasping for breath",口,30.9,12,,5152
5740,嫘,léi,surname,女,38.11,14,,5835
5741,罟,gǔ,net; snare; pressure come or go,网,122.5,10,,4523
5742,钌,liǎo,ruthenium,金,167.2,7,,3723
5743,裼,tì,,衣,145.8,13,,7603
5744,愦,kuì,"confused, troubled, muddle-headed",心,61.9,12,,5296
5745,蝽,chūn,bedbug,虫,142.9,15,,5920
5746,雖,suī,"although, even if",隹,172.9,17,,
5747,锗,zhě,germanium,金,167.8,13,,5482
5748,衿,jīn,collar or lapel of garment,衣,145.4,9,,4362
5749,粢,zī,grain offered in ritual sacrifice; millet,米,119.6,12,,7418
5750,醵,jù,contribute for drinks; pool money,酉,164.13,20,,8054
5751,跫,qióng,sound of footsteps,足,157.6,13,,
5752,鐾,bèi,,金,167.13,21,,6461
5753,廛,chán,"a store, shop; ground alloted to a retainer",广,53.12,15,,5981
5754,墉,yōng,wall; fortified wall; small wall,土,32.11,14,,5639
5755,哌,pài,used in translation,口,30.6,9,,4221
5756,輕,qīng,"light; easy, simple; gentle",車,159.7,14,,
5757,扦,qiān,"probe, poke, prick, pierce",手,64.3,6,,3571
5758,堇,jǐn,yellow loam; clay; season; few,土,32.8,11,,4749
5759,婧,jìng,modest; supple,女,38.8,11,,5016
5760,暌,kuí,in opposition; distant from; separated,日,72.9,13,,5451
5761,罱,lǎn,fishing net,网,122.9,14,,5724
5762,镞,zú,"arrowhead, barb; swift, quick",金,167.11,16,,6118
5763,蹰,chú,"hesitate, waver, falter",足,157.12,19,,6383
5764,陟,zhì,"climb, scale, ascend; proceed",阜,170.7,9,,4381
5765,鳔,biào,swimming bladder of fish,魚,195.11,19,,6404
5766,脘,wǎn,internal cavity of stomach,肉,130.7,11,,4922
5767,臟,zàng,"internal organs, viscera",肉,130.18,21,,
5768,岿,kuī,"grand, stately; secure, lasting",山,46.5,8,,3924
5769,侔,móu,equal,人,9.6,8,,3969
5770,郾,yǎn,county in Henan province,邑,163.9,11,,4781
5771,唿,hū,"sad; (Cant.) a bit, part",口,30.8,11,,4844
5772,砹,ài,astatine,石,112.5,10,,4474
5773,疴,kē,"illness, sickness, disease; pain",疒,104.5,10,,4615
5774,麸,fū,bran,麥,199.4,11,,4715
5775,薨,hōng,death of prince; swarming,艸,140.13,16,,6050
5776,綝,chēn,"to stop; adjusted, in order",糸,120.8,14,,
5777,滁,chú,district in Anhui province,水,85.10,12,,5293
5778,偾,fèn,"ruin, cause fail; overthrown",人,9.9,11,,4904
5779,拊,fǔ,slap; pat; tap; handle of a vessel,手,64.5,8,,3845
5780,撺,cuān,hurry; to throw; to urge,手,64.12,15,,5867
5781,呒,fǔ,unclear; an expletive,口,30.4,7,,3699
5782,狯,kuài,"sly, cunning, crafty",犬,94.6,9,,4292
5783,猢,hú,a kind of monkey found in W.China,犬,94.9,12,,5239
5784,椁,guǒ,outer-coffin; vault,木,75.8,12,,5102
5785,榱,cuī,rafter,木,75.10,14,,5666
5786,罾,zēng,"a large square net, lowered and raised from the bank of the river",网,122.12,17,,6239
5787,铳,chòng,"ancient weapon, blunderbuss",金,167.5,11,,4885
5788,裎,chéng,to take off the clothes and expose the body. to carry in the girdle,衣,145.7,12,,5306
5789,鳚,wèi,"general term of a kind of fish, a snake-like fish",魚,195.11,19,,8044
5790,眦,zì,"corner of the eyes, eyesockets",目,109.5,11,,4810
5791,璎,yīng,a necklace made of precious stones,玉,96.11,15,,5854
5792,認,rèn,"recognize, know, understand",言,149.7,14,,
5793,崞,guō,mountain in Shanxi,山,46.8,11,,7172
5794,缇,tí,"reddish color, red, brown",糸,120.9,12,,5332
5795,蝣,yóu,mayfly (Ephemera strigata),虫,142.9,15,,5927
5796,萑,huán,"grass used for making mats; Huanpu, place famous for robbers",艸,140.8,11,,4756
5797,狲,sūn,monkey,犬,94.6,9,,4295
5798,缱,qiǎn,"attached to, inseparable; entangl",糸,120.13,16,,6192
5799,晷,guǐ,shadows of sun; time; sundial,日,72.8,12,,5133
5800,冼,xiǎn,a surname,冫,15.6,8,,3995
5801,痧,shā,cholera; colic,疒,104.7,12,,5259
5802,統,tǒng,"govern, command, control; unite",糸,120.6,12,,
5803,蕖,qú,,艸,140.12,14,,5654
5804,狍,páo,species of deer found in north China,犬,94.5,8,,3987
5805,憷,chù,painful; suffering; privation,心,61.13,16,,7909
5806,锛,bēn,adze,金,167.8,13,,5483
5807,窨,xūn,"a cellar, a store-room",穴,116.9,14,,5815
5808,袼,gē,,衣,145.6,11,,7251
5809,帏,wéi,curtain that forms wall,巾,50.4,7,,3712
5810,儋,dān,a small jar; to bear a burden; a load of two,人,9.13,15,,5961
5811,绨,tí,"coarse pongee, kind of heavy silk",糸,120.7,10,,4705
5812,疠,lì,"a sore, ulcer; pestilence",疒,104.3,8,,3997
5813,蘩,fán,Artemisia stellariana,艸,140.17,20,,6422
5814,嵝,lǒu,Goulou mountain peak in hunan,山,46.9,12,,5173
5815,庀,pǐ,to prepare; to regulate to hand up,广,53.2,5,,
5816,汜,sì,a stream which leaves the main branch then later returns,水,85.3,6,,3627
5817,炅,jiǒng,brilliance,火,86.4,8,,3907
5818,煳,hú,"be burned, to char (in cooking)",火,86.9,13,,5559
5819,泶,xué,,水,85.5,9,,
5820,瓠,hù,bottle gourd; calabash; pot,瓜,97.6,11,,4798
5821,窳,yǔ,"dirty, useless, weak, powerless; cracked, a flaw",穴,116.10,15,,6009
5822,虮,jǐ,"louse eggs, nits",虫,142.2,8,,3910
5823,蚰,yóu,millipede,虫,142.5,11,,4835
5824,邰,tái,surname; state in modern Shanxi,邑,163.5,7,,3820
5825,苊,è,an organic compound,艸,140.4,7,,6571
5826,砀,dàng,brilliantly colored stone with veined patterns in it,石,112.4,8,,3887
5827,捩,liè,"twist with hands; snap, tear",手,64.8,11,,4738
5828,蹉,cuō,"error, mistake, slip; failure",足,157.10,16,,6095
5829,莪,é,artemisia,艸,140.7,10,,4431
5830,螽,zhōng,katydid,虫,142.11,17,,6283
5831,覺,jué,to wake up from sleep; conscious,見,147.13,20,,
5832,蘼,mí,,艸,140.19,22,,8090
5833,槔,gāo,,木,75.10,14,,5665
5834,曛,xūn,twilight; sunset,日,72.14,18,,6329
5835,蛲,náo,worms,虫,142.6,12,,5143
5836,鹾,cuó,salty; salt,鹵,197.9,16,,7857
5837,隹,zhuī,bird; KangXi radical 172,隹,172.0,8,,6699
5838,犸,mà,mammoth,犬,94.3,6,,3618
5839,衄,nǜ,"epistaxis, nosebleed; to be defeated",血,143.4,10,,4582
5840,觀,guān,"see, observe, view; appearance",見,147.18,24,,
5841,轉,zhuǎn,"shift, move, turn",車,159.11,18,,
5842,銎,qióng,eyehole to hang an axe by,金,167.6,14,,7634
5843,泫,xuàn,"weep; cry; shine, glisten",水,85.5,8,,4019
5844,玢,bīn,(archaic) a kind of jade,玉,96.4,8,,3830
5845,辊,gǔn,"turn round, revolve; roller",車,159.8,12,,5117
5846,瞋,chēn,glare with anger,目,109.10,15,,5903
5847,墀,chí,porch; courtyard; steps leading,土,32.11,15,,5868
5848,酐,gān,anhydride,酉,164.3,10,,4469
5849,隱,yǐn,"hide, conceal; hidden, secret",阜,170.14,16,,
5850,堞,dié,plate,土,32.9,12,,5060
5851,尥,liào,,尢,43.3,6,,3589
5852,嚯,huò,,口,30.16,19,,6382
5853,猗,yī,exclamation of admiration,犬,94.8,11,,4925
5854,逑,qiú,"collect, unite; match, pair",辵,162.7,10,,4464
5855,逯,lù,leave without reason; surname,辵,162.8,11,,5010
5856,硖,xiá,(archaic) town in Hebei province,石,112.6,11,,4792
5857,噻,sāi,character used in translation,口,30.13,16,,6107
5858,嵛,yú,county in Shandong province,山,46.9,12,,5171
5859,畀,bì,to give,田,102.3,8,,3909
5860,運,yùn,"luck, fortune; ship, transport",辵,162.9,12,,
5861,鲃,bā,"a kind of fish; a bonito, (same as ",魚,195.4,12,,7406
5862,偬,zǒng,urgent,人,9.9,11,,4909
5863,鄞,yín,county in Zhejiang province,邑,163.11,13,,5370
5864,呖,lì,used in onomatopoetic expressions,口,30.4,7,,3702
5865,溧,lì,river in Anhui and Jiangsu provinces,水,85.10,13,,5572
5866,嬲,niǎo,"frolic, play with; flirt with; (Cant.) angry",女,38.14,17,,
5867,肭,nà,fat; seal (moon radical DKW: 14342 is different),肉,130.4,8,,6709
5868,鹈,tí,pelican,鳥,196.7,12,,5276
5869,鹱,hù,,鳥,196.14,18,,8017
5870,窭,jù,"poor, impoverished",穴,116.9,14,,7735
5871,黧,lí,"a dark, sallow colour",黑,203.8,20,,6437
5872,谵,zhān,talkative; incoherent talk,言,149.13,15,,6014
5873,沆,hàng,a ferry; fog; flowing,水,85.4,7,,3780
5874,嫒,ài,(your) daughter,女,38.10,13,,5607
5875,塬,yuán,plateau,土,32.10,13,,5350
5876,缣,jiān,fine silk,糸,120.10,13,,5618
5877,篯,jiān,,竹,118.10,16,,7878
5878,酃,líng,"the spirit of a being, which acts upon others spirit; divine; efficacious",邑,163.17,19,,6377
5879,喱,lí,gramme; syllable,口,30.9,12,,5131
5880,泔,gān,"water from washing rice to boil thick, as gruel",水,85.5,8,,4009
5881,溘,kè,"abruptly, suddenly, unexpectedly",水,85.10,13,,5568
5882,迕,wù,"obstinate, perverse",辵,162.4,7,,3724
5883,肀,yù,pen; radical number 129,聿,129.0,4,,
5884,秫,shú,glutinous variety of millet,禾,115.5,10,,4554
5885,裣,liǎn,,衣,145.7,12,,7445
5886,铋,bì,bismuth,金,167.5,10,,4543
5887,蒌,lóu,artemisia stelleriana,艸,140.9,12,,5090
5888,曩,nǎng,"in ancient times, of old, former",日,72.17,21,,6453
5889,赀,zī,property; wealth; to count,貝,154.6,10,,6981
5890,箪,dān,small bamboo basket for holding,竹,118.8,14,,5749
5891,朊,ruǎn,,肉,130.4,8,,
5892,鳙,yōng,bighead,魚,195.11,19,,6407
5893,仫,mù,tribe,人,9.3,5,,3545
5894,钎,qiān,tool for boring holes,金,167.3,8,,3940
5895,芑,qǐ,white millet,艸,140.3,6,,3582
5896,胙,zuò,,肉,130.5,9,,4283
5897,盱,xū,wide open eyes; to gaze in astonishment,目,109.3,8,,3896
5898,糇,hóu,"dried rice, dry provisions",米,119.9,15,,7807
5899,挹,yì,to bale out; to decant liquids,手,64.7,10,,4418
5900,捭,bǎi,to open; to spread out,手,64.8,11,,4726
5901,悱,fěi,to be desirous of speaking,心,61.8,11,,4985
5902,鬟,huán,dress hair in coiled knot; maid,髟,190.13,23,,6477
5903,緩,huǎn,"slow, leisurely; to postpone, delay",糸,120.9,15,,
5904,請,qǐng,"ask, request; invite; please",言,149.8,15,,
5905,崤,xiáo,mountain in Henan,山,46.8,11,,4860
5906,澶,chán,"still water, placid, tranquil",水,85.13,16,,6180
5907,甾,zāi,"ground that has been under cultivation for one year; evil, calamity",田,102.3,8,,4083
5908,欹,yī,fierce dog; interjection of pleas; (Cant.) strange,欠,76.8,12,,7341
5909,瞽,gǔ,blind; blind musician; stupid,目,109.13,18,,6314
5910,钇,yǐ,yttrium,金,167.1,6,,3597
5911,鹪,jiāo,wren,鳥,196.12,17,,6263
5912,鞔,mán,sides or uppers of shoes to stretch a skin on a frame for a drum; (Cant.) to cover,革,177.7,16,,7839
5913,缡,lí,a bridal veil; to tie; to bind,糸,120.10,13,,5616
5914,铯,sè,cesium,金,167.6,11,,4882
5915,鲚,jì,anchovy,魚,195.6,14,,5770
5916,組,zǔ,"class; section, department",糸,120.5,11,,
5917,嘬,chuài,to lap; to suck,口,30.12,15,,5930
5918,庹,tuǒ,,广,53.8,11,,4936
5919,渖,shěn,"juice; liquid; water; to leak, pour",水,85.8,11,,
5920,湔,jiān,"wash, cleanse; purge",水,85.9,12,,5289
5921,玎,dīng,"jingling, tinkling",玉,96.2,6,,3565
5922,锜,qí,a kind of pen; a kind of chisel,金,167.8,13,,5484
5923,锊,lüè,6 oz; ancient measurement,金,167.7,12,,7379
5924,舾,xī,(Cant.) equipment on a ship,舟,137.6,12,,7397
5925,籼,xiān,non-glutinous long grain rice,米,119.3,9,,4322
5926,阊,chāng,gate of heaven; main gate of a palace,門,169.8,11,,4948
5927,祕,mì,"mysterious, secret, abstruse",示,113.5,9,,6906
5928,猊,ní,lion; wild beast; wild horse,犬,94.8,11,,7216
5929,燹,xiǎn,fire; wild fires,火,86.14,18,,6326
5930,葑,fēng,the rape-turnip,艸,140.9,12,,5079
5931,蓼,liǎo,"smartweed, polygonum",艸,140.11,14,,5659
5932,幛,zhàng,scroll of silk or cloth presente,巾,50.11,14,,5727
5933,岣,gǒu,a hill in Hunan,山,46.5,8,,3928
5934,浼,měi,"to request; to ask a favour of; to pollute, contaminate",水,85.7,10,,7064
5935,甯,níng,peaceful,用,101.7,12,,7442
5936,瑷,ài,fine quality jade,玉,96.10,14,,7625
5937,敫,jiǎo,ancient musical instrument,攴,66.9,13,,5507
5938,钔,mén,mendelevium (Md),金,167.3,8,,6690
5939,钫,fāng,francium,金,167.4,9,,4245
5940,锼,sōu,carve,金,167.9,14,,7680
5941,锿,āi,einsteinium (Es),金,167.9,14,,7684
5942,癔,yì,hysterical,疒,104.13,18,,6357
5943,穸,xī,the gloom of the grave a tomb or grave; death,穴,116.3,8,,6727
5944,褊,biǎn,"cramped, narrow, crowded; mean",衣,145.9,14,,5823
5945,蚍,pí,mussels; various shellfish,虫,142.4,10,,4509
5946,篦,bì,fine-toothed comb; comb hair,竹,118.10,16,,6126
5947,麇,jūn,general name for the hornless deer; to collect to band together,鹿,198.5,16,,6162
5948,樘,táng,,木,75.11,15,,5887
5949,钯,bǎ,palladium,金,167.4,9,,4246
5950,禇,zhě,,示,113.9,12,,
5951,铒,ěr,erbium,金,167.6,11,,4866
5952,續,xù,"continue, carry on; succeed",糸,120.15,21,,
5953,莩,fú,membrane lining inside of reed,艸,140.7,10,,4437
5954,嵯,cuó,"high, towering; irregular, rugged",山,46.10,12,,5172
5955,逭,huàn,"to escape from; to flee, to avoid",辵,162.8,11,,7248
5956,遄,chuán,to hurry; to go to and fro,辵,162.9,12,,5166
5957,戗,qiāng,support,戈,62.4,8,,3976
5958,睃,suō,,目,109.7,12,,5126
5959,鮈,jū,,魚,195.5,16,,
5960,瀣,xiè,sea mist; vapor,水,85.16,19,,6413
5961,皴,cūn,"chapped, cracked",皮,107.7,12,,5325
5962,泮,pàn,Zhou dynasty school; disperse; fall apart,水,85.5,8,,4020
5963,轫,rèn,a block that keeps a wheel from moving,車,159.3,7,,3691
5964,褰,qiān,,衣,145.10,16,,6182
5965,炱,tái,soot,火,86.5,9,,4391
5966,醍,tí,essential oil of butter,酉,164.9,16,,6070
5967,锱,zī,8 oz; an ancient unit of weight,金,167.8,13,,5492
5968,篁,huáng,bamboo grove; bamboo,竹,118.9,15,,5957
5969,葚,rèn,mulberry fruit,艸,140.9,12,,5080
5970,難,nán,"difficult, arduous, hard; unable",隹,172.11,19,,
5971,矇,méng,"stupid, ignorant; blind",目,109.14,18,,
5972,驽,nú,"tired, old horse; old, weak",馬,187.5,8,,4070
5973,辚,lín,rumbling of vehicles; threshold,車,159.12,16,,6080
5974,睥,pì,"look askance at, glare at",目,109.8,13,,5439
5975,鸺,xiū,"horned owl, scops chinensis",鳥,196.6,11,,7194
5976,筇,qióng,bamboo name; bamboo staff,竹,118.6,11,,4894
5977,戥,děng,"a small steelyard for weighing money, etc.",戈,62.9,13,,5446
5978,髀,bì,"buttocks; thigh, thigh bone",骨,188.8,17,,6244
5979,驺,zōu,mounted escort; groom,馬,187.5,8,,6751
5980,頸,jǐng,"neck, throat",頁,181.7,16,,
5981,哙,kuài,"swallow, gulp down; greedy",口,30.6,9,,4222
5982,濞,bì,,水,85.14,17,,6295
5983,逄,páng,a surname,辵,162.6,9,,4297
5984,桤,qī,alder,木,75.6,10,,4454
5985,攵,pū,"rap, tap; radical number 66",攴,66.0,4,,
5986,炻,shí,a kind of china,火,86.5,9,,4325
5987,磙,gǔn,roller,石,112.10,15,,5896
5988,疳,gān,childhood diseases,疒,104.5,10,,4614
5989,醭,bú,molds on liquids; scum,酉,164.12,19,,8034
5990,鳇,huáng,sturgeon,魚,195.9,17,,6281
5991,鹮,huán,spoonbill; ibis; family Threskiornidae,鳥,196.13,18,,6339
5992,迓,yà,"to go to meet, to receive, as a guest",辵,162.4,7,,3692
5993,眇,miǎo,"blind in one eye; minute, minuscule",目,109.4,9,,4192
5994,楮,chǔ,mulberry; paper,木,75.9,12,,5094
5995,砜,fēng,an organic compound,石,112.4,9,,4170
5996,謝,xiè,thank; decline,言,149.10,17,,
5997,離,lí,"leave, depart; go away; separate",隹,172.11,18,,
5998,約,yuē,"treaty, agreement, covenant",糸,120.3,9,,
5999,菘,sōng,"celery, cabbage",艸,140.8,11,,4748
6000,馇,chā,stir and cook,食,184.9,12,,5248
6001,栌,lú,"supporting block; sumac, loquat",木,75.5,9,,4146
6002,醐,hú,purest cream,酉,164.9,16,,6069
6003,唢,suǒ,flute-like musical instrument,口,30.7,10,,4514
6004,獍,jìng,a mythical animal that eats its mother when it is born; Manchurian tiger,犬,94.11,14,,7710
6005,殳,shū,name of old weapon; kill; rad. 79,殳,79.0,4,,6505
6006,仡,gē,strong; valiant,人,9.3,5,,3544
6007,軟,ruǎn,"soft, flexible, pliable; weak",車,159.4,11,,
6008,刿,guì,"to cut, injure, stab, stick on",刀,18.6,8,,3930
6009,葜,qiā,smilax china,艸,140.9,12,,7301
6010,薅,hāo,to weed; to eradicate,艸,140.13,16,,6055
6011,湓,pén,an affluent of the River Yangtze near Kiukiang,水,85.9,12,,7430
6012,搴,qiān,extract; seize; pluck up,手,64.10,14,,5814
6013,尕,gǎ,small (used in place names),小,42.2,5,,3560
6014,磴,dèng,"steps on ledge, cliff, or hill",石,112.12,17,,6218
6015,锝,dé,technetium,金,167.8,13,,5485
6016,镅,méi,americium,金,167.9,14,,7687
6017,艚,cáo,ship,舟,137.11,17,,7957
6018,殄,tiǎn,to end; to exterminate,歹,78.5,9,,4176
